,profit,fees,balance,position,streak
15,0.0,0.0,1000.0,0.0,1.0
16,0.0,0.25,999.75,2,1.0
17,-12.5,0.25,987.0,1,1.0
18,-12.5,0.25,974.25,2,1.0
19,0.0,0.25,974.0,1,1.0
20,0.0,0.25,973.75,2,1.0
21,0.0,0.0,973.75,2,1.0
22,-12.5,0.25,961.0,1,1.0
23,0.0,0.25,960.75,0,1.0
24,0.0,0.0,960.75,0,1.0
25,0.0,0.25,960.5,1,1.0
26,12.5,0.25,972.75,0,1.0
27,0.0,0.25,972.5,2,1.0
28,0.0,0.25,972.25,1,1.0
29,0.0,0.25,972.0,0,1.0
30,0.0,0.25,971.75,1,1.0
31,0.0,0.25,971.5,2,1.0
32,12.5,0.25,983.75,1,1.0
33,12.5,0.25,996.0,2,1.0
34,12.5,0.25,1008.25,0,1.0
35,0.0,0.25,1008.0,2,1.0
36,0.0,0.25,1007.75,1,1.0
37,0.0,0.25,1007.5,2,1.0
38,12.5,0.25,1019.75,0,1.0
39,0.0,0.25,1019.5,2,1.0
40,0.0,0.0,1019.5,2,1.0
41,-37.5,0.25,981.75,1,1.0
42,0.0,0.0,981.75,1,1.0
43,-12.5,0.25,969.0,2,1.0
44,25.0,0.25,993.75,1,1.0
45,0.0,0.25,993.5,2,1.0
46,25.0,0.25,1018.25,0,1.0
47,0.0,0.25,1018.0,1,1.0
48,0.0,0.0,1018.0,1,1.0
49,0.0,0.0,1018.0,1,1.0
50,12.5,0.25,1030.25,2,1.0
51,0.0,0.25,1030.0,1,1.0
52,0.0,0.0,1030.0,1,1.0
53,12.5,0.25,1042.25,0,1.0
54,0.0,0.25,1042.0,1,1.0
55,0.0,0.25,1041.75,2,1.0
56,0.0,0.25,1041.5,1,1.0
57,0.0,0.25,1041.25,2,1.0
58,0.0,0.25,1041.0,1,1.0
59,0.0,0.25,1040.75,2,1.0
60,12.5,0.25,1053.0,1,1.0
61,12.5,0.25,1065.25,0,1.0
62,0.0,0.25,1065.0,1,1.0
63,0.0,0.25,1064.75,0,1.0
64,0.0,0.25,1064.5,1,1.0
65,0.0,0.25,1064.25,0,1.0
66,0.0,0.25,1064.0,1,1.0
67,0.0,0.0,1064.0,1,1.0
68,0.0,0.0,1064.0,1,1.0
69,12.5,0.25,1076.25,0,1.0
70,0.0,0.25,1076.0,2,1.0
71,0.0,0.25,1075.75,1,1.0
72,25.0,0.25,1100.5,2,1.0
73,12.5,0.25,1112.75,1,1.0
74,0.0,0.25,1112.5,0,1.0
75,0.0,0.0,1112.5,0,1.0
76,0.0,0.25,1112.25,2,1.0
77,12.5,0.25,1124.5,0,1.0
78,0.0,0.25,1124.25,1,1.0
79,-12.5,0.25,1111.5,2,1.0
80,-12.5,0.25,1098.75,0,1.0
81,0.0,0.25,1098.5,1,1.0
82,0.0,0.0,1098.5,1,1.0
83,0.0,0.25,1098.25,2,1.0
84,0.0,0.0,1098.25,2,1.0
85,0.0,0.0,1098.25,2,1.0
86,0.0,0.25,1098.0,0,1.0
87,0.0,0.25,1097.75,1,1.0
88,0.0,0.0,1097.75,1,1.0
89,0.0,0.25,1097.5,0,1.0
90,0.0,0.25,1097.25,2,1.0
91,-12.5,0.25,1084.5,1,1.0
92,0.0,0.0,1084.5,1,1.0
93,0.0,0.0,1084.5,1,1.0
94,0.0,0.0,1084.5,1,1.0
95,25.0,0.25,1109.25,2,1.0
96,0.0,0.0,1109.25,2,1.0
97,0.0,0.25,1109.0,1,1.0
98,0.0,0.25,1108.75,0,1.0
99,0.0,0.25,1108.5,1,1.0
100,0.0,0.25,1108.25,0,1.0
101,0.0,0.25,1108.0,2,1.0
102,0.0,0.25,1107.75,0,1.0
103,0.0,0.25,1107.5,2,1.0
104,0.0,0.0,1107.5,2,1.0
105,-12.5,0.25,1094.75,1,1.0
106,0.0,0.25,1094.5,2,1.0
107,0.0,0.0,1094.5,2,1.0
108,0.0,0.25,1094.25,0,1.0
109,0.0,0.25,1094.0,2,1.0
110,0.0,0.25,1093.75,0,1.0
111,0.0,0.25,1093.5,1,1.0
112,0.0,0.25,1093.25,2,1.0
113,-12.5,0.25,1080.5,1,1.0
114,0.0,0.0,1080.5,1,1.0
115,0.0,0.25,1080.25,2,1.0
116,0.0,0.0,1080.25,2,1.0
117,0.0,0.0,1080.25,2,1.0
118,12.5,0.25,1092.5,0,1.0
119,0.0,0.25,1092.25,1,1.0
120,12.5,0.25,1104.5,0,1.0
121,0.0,0.25,1104.25,1,1.0
122,12.5,0.25,1116.5,2,1.0
123,12.5,0.25,1128.75,0,1.0
124,0.0,0.0,1128.75,0,1.0
125,0.0,0.25,1128.5,2,1.0
126,0.0,0.0,1128.5,2,1.0
127,12.5,0.25,1140.75,1,1.0
128,-12.5,0.25,1128.0,0,1.0
129,0.0,0.25,1127.75,2,1.0
130,0.0,0.25,1127.5,0,1.0
131,0.0,0.25,1127.25,2,1.0
132,-12.5,0.25,1114.5,0,1.0
133,0.0,0.25,1114.25,1,1.0
134,0.0,0.0,1114.25,1,1.0
135,0.0,0.0,1114.25,1,1.0
136,-25.0,0.25,1089.0,0,1.0
137,0.0,0.25,1088.75,1,1.0
138,0.0,0.0,1088.75,1,1.0
139,0.0,0.0,1088.75,1,1.0
140,0.0,0.0,1088.75,1,1.0
141,12.5,0.25,1101.0,2,1.0
142,0.0,0.25,1100.75,1,1.0
143,0.0,0.0,1100.75,1,1.0
144,-12.5,0.25,1088.0,0,1.0
145,0.0,0.25,1087.75,2,1.0
146,0.0,0.0,1087.75,2,1.0
147,12.5,0.25,1100.0,1,1.0
148,12.5,0.25,1112.25,2,1.0
149,12.5,0.25,1124.5,0,1.0
150,0.0,0.0,1124.5,0,1.0
151,0.0,0.25,1124.25,1,1.0
152,-12.5,0.25,1111.5,0,1.0
153,0.0,0.0,1111.5,0,1.0
154,0.0,0.0,1111.5,0,1.0
155,0.0,0.25,1111.25,1,1.0
156,-12.5,0.25,1098.5,2,1.0
157,0.0,0.25,1098.25,0,1.0
158,0.0,0.0,1098.25,0,1.0
159,0.0,0.25,1098.0,1,1.0
160,0.0,0.25,1097.75,0,1.0
161,0.0,0.25,1097.5,1,1.0
162,0.0,0.25,1097.25,0,1.0
163,0.0,0.0,1097.25,0,1.0
164,0.0,0.25,1097.0,2,1.0
165,-12.5,0.25,1084.25,1,1.0
166,-12.5,0.25,1071.5,0,1.0
167,0.0,0.25,1071.25,1,1.0
168,12.5,0.25,1083.5,0,1.0
169,0.0,0.0,1083.5,0,1.0
170,0.0,0.25,1083.25,1,1.0
171,12.5,0.25,1095.5,0,1.0
172,0.0,0.25,1095.25,1,1.0
173,-12.5,0.25,1082.5,0,1.0
174,0.0,0.25,1082.25,1,1.0
175,0.0,0.25,1082.0,2,1.0
176,0.0,0.25,1081.75,1,1.0
177,0.0,0.0,1081.75,1,1.0
178,0.0,0.25,1081.5,2,1.0
179,0.0,0.25,1081.25,0,1.0
180,0.0,0.25,1081.0,2,1.0
181,-12.5,0.25,1068.25,1,1.0
182,0.0,0.0,1068.25,1,1.0
183,-12.5,0.25,1055.5,0,1.0
184,0.0,0.25,1055.25,1,1.0
185,0.0,0.25,1055.0,2,1.0
186,0.0,0.0,1055.0,2,1.0
187,0.0,0.25,1054.75,0,1.0
188,0.0,0.25,1054.5,1,1.0
189,0.0,0.0,1054.5,1,1.0
190,0.0,0.25,1054.25,0,1.0
191,0.0,0.25,1054.0,1,1.0
192,0.0,0.25,1053.75,2,1.0
193,0.0,0.25,1053.5,1,1.0
194,0.0,0.0,1053.5,1,1.0
195,0.0,0.25,1053.25,2,1.0
196,0.0,0.0,1053.25,2,1.0
197,-12.5,0.25,1040.5,1,1.0
198,0.0,0.0,1040.5,1,1.0
199,0.0,0.25,1040.25,0,1.0
200,0.0,0.25,1040.0,2,1.0
201,0.0,0.25,1039.75,0,1.0
202,0.0,0.0,1039.75,0,1.0
203,0.0,0.25,1039.5,2,1.0
204,-12.5,0.25,1026.75,0,1.0
205,0.0,0.25,1026.5,1,1.0
206,-12.5,0.25,1013.75,0,1.0
207,0.0,0.0,1013.75,0,1.0
208,0.0,0.25,1013.5,1,1.0
209,12.5,0.25,1025.75,0,1.0
210,0.0,0.25,1025.5,2,1.0
211,12.5,0.25,1037.75,0,1.0
212,0.0,0.25,1037.5,2,1.0
213,-12.5,0.25,1024.75,1,1.0
214,-12.5,0.25,1012.0,2,1.0
215,0.0,0.25,1011.75,0,1.0
216,0.0,0.25,1011.5,2,1.0
217,0.0,0.0,1011.5,2,1.0
218,-12.5,0.25,998.75,0,1.0
219,0.0,0.0,998.75,0,1.0
220,0.0,0.0,998.75,0,1.0
221,0.0,0.25,998.5,1,1.0
222,0.0,0.25,998.25,2,1.0
223,0.0,0.0,998.25,2,1.0
224,0.0,0.0,998.25,2,1.0
225,0.0,0.0,998.25,2,1.0
226,0.0,0.0,998.25,2,1.0
227,12.5,0.25,1010.5,1,1.0
228,12.5,0.25,1022.75,2,1.0
229,0.0,0.25,1022.5,1,1.0
230,0.0,0.25,1022.25,0,1.0
231,0.0,0.25,1022.0,2,1.0
232,0.0,0.25,1021.75,0,1.0
233,0.0,0.25,1021.5,2,1.0
234,0.0,0.25,1021.25,1,1.0
235,0.0,0.0,1021.25,1,1.0
236,0.0,0.25,1021.0,0,1.0
237,0.0,0.25,1020.75,1,1.0
238,-25.0,0.25,995.5,2,1.0
239,0.0,0.0,995.5,2,1.0
240,-12.5,0.25,982.75,0,1.0
241,0.0,0.25,982.5,2,1.0
242,0.0,0.25,982.25,1,1.0
243,0.0,0.25,982.0,2,1.0
244,0.0,0.25,981.75,0,1.0
245,0.0,0.25,981.5,2,1.0
246,0.0,0.25,981.25,1,1.0
247,0.0,0.0,981.25,1,1.0
248,0.0,0.25,981.0,0,1.0
249,0.0,0.25,980.75,1,1.0
250,0.0,0.25,980.5,0,1.0
251,0.0,0.25,980.25,1,1.0
