,profit,fees,balance,position,streak
513375,0.0,0.0,1000.0,0.0,1.0
513376,0.0,0.25,999.75,1,1.0
513377,0.0,0.0,999.75,1,1.0
513378,0.0,0.0,999.75,1,1.0
513379,0.0,0.0,999.75,1,1.0
513380,0.0,0.0,999.75,1,1.0
513381,0.0,0.0,999.75,1,1.0
513382,0.0,0.0,999.75,1,1.0
513383,0.0,0.0,999.75,1,1.0
513384,0.0,0.0,999.75,1,1.0
513385,0.0,0.0,999.75,1,1.0
513386,0.0,0.0,999.75,1,1.0
513387,0.0,0.0,999.75,1,1.0
513388,0.0,0.0,999.75,1,1.0
513389,0.0,0.0,999.75,1,1.0
513390,0.0,0.0,999.75,1,1.0
513391,0.0,0.0,999.75,1,1.0
513392,0.0,0.0,999.75,1,1.0
513393,0.0,0.0,999.75,1,1.0
513394,0.0,0.0,999.75,1,1.0
513395,0.0,0.0,999.75,1,1.0
513396,0.0,0.0,999.75,1,1.0
513397,0.0,0.0,999.75,1,1.0
513398,-112.5,0.25,887.0,2,1.0
513399,0.0,0.25,886.75,1,1.0
513400,0.0,0.0,886.75,1,1.0
513401,0.0,0.0,886.75,1,1.0
513402,0.0,0.0,886.75,1,1.0
513403,0.0,0.0,886.75,1,1.0
513404,0.0,0.0,886.75,1,1.0
513405,112.5,0.25,999.0,2,1.0
513406,0.0,0.25,998.75,1,1.0
513407,0.0,0.0,998.75,1,1.0
513408,0.0,0.0,998.75,1,1.0
513409,0.0,0.0,998.75,1,1.0
513410,0.0,0.0,998.75,1,1.0
513411,0.0,0.0,998.75,1,1.0
513412,0.0,0.0,998.75,1,1.0
513413,0.0,0.0,998.75,1,1.0
513414,0.0,0.0,998.75,1,1.0
513415,0.0,0.0,998.75,1,1.0
513416,-150.0,0.25,848.5,0,1.0
513417,0.0,0.25,848.25,1,1.0
513418,0.0,0.0,848.25,1,1.0
513419,0.0,0.0,848.25,1,1.0
513420,0.0,0.0,848.25,1,1.0
513421,0.0,0.0,848.25,1,1.0
513422,0.0,0.0,848.25,1,1.0
513423,0.0,0.0,848.25,1,1.0
513424,0.0,0.0,848.25,1,1.0
513425,0.0,0.0,848.25,1,1.0
513426,0.0,0.0,848.25,1,1.0
513427,0.0,0.0,848.25,1,1.0
513428,0.0,0.0,848.25,1,1.0
513429,0.0,0.0,848.25,1,1.0
513430,0.0,0.0,848.25,1,1.0
513431,0.0,0.0,848.25,1,1.0
513432,0.0,0.0,848.25,1,1.0
513433,0.0,0.0,848.25,1,1.0
513434,0.0,0.0,848.25,1,1.0
513435,75.0,0.25,923.0,0,1.0
513436,0.0,0.25,922.75,1,1.0
513437,0.0,0.0,922.75,1,1.0
513438,0.0,0.0,922.75,1,1.0
513439,37.5,0.25,960.0,0,1.0
513440,0.0,0.0,960.0,0,1.0
