,profit,fees,balance,position,streak
556155,0.0,0.0,1000.0,0.0,1.0
556156,0.0,0.25,999.75,1,1.0
556157,0.0,0.25,999.5,0,1.0
556158,0.0,0.0,999.5,0,1.0
556159,0.0,0.25,999.25,1,1.0
556160,-12.5,0.25,986.5,0,1.0
556161,0.0,0.25,986.25,1,1.0
556162,0.0,0.25,986.0,2,1.0
556163,12.5,0.25,998.25,0,1.0
556164,0.0,0.25,998.0,2,1.0
556165,0.0,0.0,998.0,2,1.0
556166,0.0,0.0,998.0,2,1.0
556167,-12.5,0.25,985.25,1,1.0
556168,-12.5,0.25,972.5,2,1.0
556169,0.0,0.25,972.25,1,1.0
556170,0.0,0.25,972.0,2,1.0
556171,0.0,0.25,971.75,0,1.0
556172,0.0,0.0,971.75,0,1.0
556173,0.0,0.25,971.5,2,1.0
556174,0.0,0.0,971.5,2,1.0
556175,0.0,0.25,971.25,1,1.0
556176,-12.5,0.25,958.5,2,1.0
556177,0.0,0.25,958.25,0,1.0
556178,0.0,0.25,958.0,1,1.0
556179,0.0,0.25,957.75,2,1.0
556180,-12.5,0.25,945.0,0,1.0
556181,0.0,0.0,945.0,0,1.0
556182,0.0,0.25,944.75,1,1.0
556183,0.0,0.25,944.5,2,1.0
556184,0.0,0.0,944.5,2,1.0
556185,0.0,0.25,944.25,1,1.0
556186,0.0,0.25,944.0,2,1.0
556187,-12.5,0.25,931.25,0,1.0
556188,0.0,0.25,931.0,2,1.0
556189,0.0,0.25,930.75,1,1.0
556190,0.0,0.25,930.5,2,1.0
556191,0.0,0.25,930.25,0,1.0
556192,0.0,0.0,930.25,0,1.0
556193,0.0,0.25,930.0,1,1.0
556194,12.5,0.25,942.25,0,1.0
556195,0.0,0.0,942.25,0,1.0
556196,0.0,0.0,942.25,0,1.0
556197,0.0,0.25,942.0,1,1.0
556198,12.5,0.25,954.25,2,1.0
556199,25.0,0.25,979.0,1,1.0
556200,0.0,0.0,979.0,1,1.0
556201,12.5,0.25,991.25,0,1.0
556202,0.0,0.25,991.0,1,1.0
556203,0.0,0.25,990.75,2,1.0
556204,-12.5,0.25,978.0,0,1.0
556205,0.0,0.0,978.0,0,1.0
556206,0.0,0.25,977.75,2,1.0
556207,0.0,0.25,977.5,1,1.0
556208,0.0,0.0,977.5,1,1.0
556209,12.5,0.25,989.75,0,1.0
556210,0.0,0.25,989.5,1,1.0
556211,0.0,0.0,989.5,1,1.0
556212,-12.5,0.25,976.75,2,1.0
556213,0.0,0.0,976.75,2,1.0
556214,-12.5,0.25,964.0,0,1.0
556215,0.0,0.25,963.75,2,1.0
556216,0.0,0.0,963.75,2,1.0
556217,12.5,0.25,976.0,0,1.0
556218,0.0,0.0,976.0,0,1.0
556219,0.0,0.25,975.75,2,1.0
556220,12.5,0.25,988.0,1,1.0
556221,0.0,0.0,988.0,1,1.0
556222,-12.5,0.25,975.25,0,1.0
556223,0.0,0.0,975.25,0,1.0
556224,0.0,0.25,975.0,1,1.0
556225,-12.5,0.25,962.25,2,1.0
556226,12.5,0.25,974.5,1,1.0
556227,0.0,0.0,974.5,1,1.0
556228,0.0,0.0,974.5,1,1.0
556229,0.0,0.0,974.5,1,1.0
556230,0.0,0.25,974.25,2,1.0
556231,0.0,0.0,974.25,2,1.0
556232,0.0,0.0,974.25,2,1.0
556233,-12.5,0.25,961.5,1,1.0
556234,0.0,0.0,961.5,1,1.0
556235,0.0,0.0,961.5,1,1.0
556236,-12.5,0.25,948.75,0,1.0
556237,0.0,0.25,948.5,1,1.0
556238,0.0,0.25,948.25,2,1.0
556239,0.0,0.0,948.25,2,1.0
556240,0.0,0.25,948.0,0,1.0
556241,0.0,0.25,947.75,1,1.0
556242,0.0,0.0,947.75,1,1.0
556243,0.0,0.25,947.5,2,1.0
556244,12.5,0.25,959.75,0,1.0
556245,0.0,0.25,959.5,1,1.0
