,profit,fees,balance,position,streak
15,0.0,0.0,1000.0,0.0,1.0
16,0.0,0.25,999.75,2,1.0
17,-12.5,0.25,987.0,0,1.0
18,0.0,0.25,986.75,2,1.0
19,0.0,0.25,986.5,1,1.0
20,0.0,0.0,986.5,1,1.0
21,0.0,0.25,986.25,2,1.0
22,-12.5,0.25,973.5,1,1.0
23,0.0,0.0,973.5,1,1.0
24,-12.5,0.25,960.75,0,1.0
25,0.0,0.25,960.5,1,1.0
26,12.5,0.25,972.75,0,1.0
27,0.0,0.25,972.5,1,1.0
28,0.0,0.25,972.25,0,1.0
29,0.0,0.0,972.25,0,1.0
30,0.0,0.25,972.0,1,1.0
31,0.0,0.25,971.75,0,1.0
32,0.0,0.25,971.5,1,1.0
33,0.0,0.0,971.5,1,1.0
34,0.0,0.0,971.5,1,1.0
35,-12.5,0.25,958.75,0,1.0
36,0.0,0.25,958.5,1,1.0
37,0.0,0.0,958.5,1,1.0
38,-12.5,0.25,945.75,2,1.0
39,0.0,0.0,945.75,2,1.0
40,-12.5,0.25,933.0,0,1.0
41,0.0,0.0,933.0,0,1.0
42,0.0,0.25,932.75,2,1.0
43,25.0,0.25,957.5,1,1.0
44,0.0,0.0,957.5,1,1.0
45,-25.0,0.25,932.25,0,1.0
46,0.0,0.25,932.0,2,1.0
47,12.5,0.25,944.25,0,1.0
48,0.0,0.0,944.25,0,1.0
49,0.0,0.25,944.0,1,1.0
50,0.0,0.0,944.0,1,1.0
51,0.0,0.25,943.75,2,1.0
52,0.0,0.0,943.75,2,1.0
53,-12.5,0.25,931.0,1,1.0
54,-12.5,0.25,918.25,0,1.0
55,0.0,0.25,918.0,1,1.0
56,0.0,0.25,917.75,0,1.0
57,0.0,0.0,917.75,0,1.0
58,0.0,0.25,917.5,2,1.0
59,0.0,0.0,917.5,2,1.0
60,0.0,0.0,917.5,2,1.0
61,0.0,0.0,917.5,2,1.0
62,0.0,0.25,917.25,1,1.0
63,0.0,0.0,917.25,1,1.0
64,-12.5,0.25,904.5,2,1.0
65,0.0,0.25,904.25,0,1.0
66,0.0,0.25,904.0,1,1.0
67,0.0,0.0,904.0,1,1.0
68,0.0,0.25,903.75,2,1.0
69,-12.5,0.25,891.0,1,1.0
70,0.0,0.25,890.75,0,1.0
71,0.0,0.0,890.75,0,1.0
72,0.0,0.0,890.75,0,1.0
73,0.0,0.25,890.5,1,1.0
74,0.0,0.0,890.5,1,1.0
75,12.5,0.25,902.75,0,1.0
76,0.0,0.0,902.75,0,1.0
77,0.0,0.25,902.5,2,1.0
78,-12.5,0.25,889.75,0,1.0
79,0.0,0.25,889.5,1,1.0
80,0.0,0.0,889.5,1,1.0
81,0.0,0.0,889.5,1,1.0
82,12.5,0.25,901.75,0,1.0
83,0.0,0.25,901.5,1,1.0
84,0.0,0.25,901.25,2,1.0
85,0.0,0.0,901.25,2,1.0
86,0.0,0.25,901.0,1,1.0
87,0.0,0.25,900.75,2,1.0
88,12.5,0.25,913.0,1,1.0
89,12.5,0.25,925.25,0,1.0
90,0.0,0.0,925.25,0,1.0
91,0.0,0.25,925.0,1,1.0
92,0.0,0.25,924.75,0,1.0
93,0.0,0.25,924.5,1,1.0
94,12.5,0.25,936.75,0,1.0
95,0.0,0.25,936.5,1,1.0
96,0.0,0.25,936.25,0,1.0
97,0.0,0.25,936.0,2,1.0
98,0.0,0.0,936.0,2,1.0
99,0.0,0.0,936.0,2,1.0
100,0.0,0.25,935.75,0,1.0
101,0.0,0.25,935.5,2,1.0
102,0.0,0.25,935.25,0,1.0
103,0.0,0.25,935.0,1,1.0
104,0.0,0.25,934.75,0,1.0
105,0.0,0.25,934.5,2,1.0
106,0.0,0.25,934.25,1,1.0
107,0.0,0.25,934.0,2,1.0
108,0.0,0.0,934.0,2,1.0
109,12.5,0.25,946.25,1,1.0
110,0.0,0.25,946.0,0,1.0
111,0.0,0.25,945.75,2,1.0
112,0.0,0.25,945.5,1,1.0
113,12.5,0.25,957.75,2,1.0
114,12.5,0.25,970.0,0,1.0
115,0.0,0.25,969.75,1,1.0
116,0.0,0.25,969.5,0,1.0
117,0.0,0.25,969.25,2,1.0
118,12.5,0.25,981.5,1,1.0
119,0.0,0.25,981.25,2,1.0
120,-12.5,0.25,968.5,1,1.0
121,0.0,0.0,968.5,1,1.0
122,0.0,0.25,968.25,0,1.0
123,0.0,0.25,968.0,2,1.0
124,0.0,0.25,967.75,1,1.0
125,0.0,0.0,967.75,1,1.0
126,0.0,0.25,967.5,2,1.0
127,12.5,0.25,979.75,0,1.0
128,0.0,0.25,979.5,1,1.0
129,0.0,0.25,979.25,2,1.0
130,0.0,0.25,979.0,0,1.0
131,0.0,0.25,978.75,2,1.0
132,-12.5,0.25,966.0,0,1.0
133,0.0,0.0,966.0,0,1.0
134,0.0,0.25,965.75,1,1.0
135,0.0,0.25,965.5,2,1.0
136,0.0,0.25,965.25,1,1.0
137,12.5,0.25,977.5,0,1.0
138,0.0,0.25,977.25,2,1.0
139,0.0,0.0,977.25,2,1.0
140,0.0,0.0,977.25,2,1.0
141,-12.5,0.25,964.5,0,1.0
142,0.0,0.25,964.25,2,1.0
143,12.5,0.25,976.5,1,1.0
144,0.0,0.0,976.5,1,1.0
145,0.0,0.0,976.5,1,1.0
146,12.5,0.25,988.75,2,1.0
147,12.5,0.25,1001.0,1,1.0
148,0.0,0.0,1001.0,1,1.0
149,0.0,0.0,1001.0,1,1.0
150,12.5,0.25,1013.25,0,1.0
151,0.0,0.25,1013.0,2,1.0
152,0.0,0.0,1013.0,2,1.0
153,0.0,0.25,1012.75,1,1.0
154,0.0,0.25,1012.5,2,1.0
155,0.0,0.25,1012.25,1,1.0
156,-12.5,0.25,999.5,0,1.0
157,0.0,0.25,999.25,1,1.0
158,0.0,0.0,999.25,1,1.0
159,0.0,0.0,999.25,1,1.0
160,0.0,0.0,999.25,1,1.0
161,0.0,0.25,999.0,2,1.0
162,0.0,0.25,998.75,0,1.0
163,0.0,0.25,998.5,2,1.0
164,0.0,0.25,998.25,1,1.0
165,0.0,0.0,998.25,1,1.0
166,0.0,0.25,998.0,0,1.0
167,0.0,0.0,998.0,0,1.0
168,0.0,0.0,998.0,0,1.0
169,0.0,0.0,998.0,0,1.0
170,0.0,0.25,997.75,1,1.0
171,0.0,0.0,997.75,1,1.0
172,25.0,0.25,1022.5,2,1.0
173,12.5,0.25,1034.75,0,1.0
174,0.0,0.25,1034.5,1,1.0
175,0.0,0.0,1034.5,1,1.0
176,0.0,0.25,1034.25,2,1.0
177,0.0,0.25,1034.0,0,1.0
178,0.0,0.25,1033.75,2,1.0
179,0.0,0.25,1033.5,0,1.0
180,0.0,0.25,1033.25,2,1.0
181,0.0,0.0,1033.25,2,1.0
182,-12.5,0.25,1020.5,1,1.0
183,-12.5,0.25,1007.75,2,1.0
184,0.0,0.25,1007.5,1,1.0
185,0.0,0.25,1007.25,0,1.0
186,0.0,0.25,1007.0,1,1.0
187,0.0,0.25,1006.75,0,1.0
188,0.0,0.25,1006.5,2,1.0
189,0.0,0.25,1006.25,1,1.0
190,0.0,0.25,1006.0,0,1.0
191,0.0,0.25,1005.75,2,1.0
192,0.0,0.0,1005.75,2,1.0
193,0.0,0.25,1005.5,1,1.0
194,0.0,0.0,1005.5,1,1.0
195,0.0,0.25,1005.25,2,1.0
196,0.0,0.0,1005.25,2,1.0
197,-12.5,0.25,992.5,0,1.0
198,0.0,0.25,992.25,1,1.0
199,0.0,0.25,992.0,2,1.0
200,0.0,0.25,991.75,0,1.0
201,0.0,0.0,991.75,0,1.0
202,0.0,0.0,991.75,0,1.0
203,0.0,0.25,991.5,2,1.0
204,-12.5,0.25,978.75,1,1.0
205,0.0,0.0,978.75,1,1.0
206,0.0,0.0,978.75,1,1.0
207,12.5,0.25,991.0,2,1.0
208,12.5,0.25,1003.25,0,1.0
209,0.0,0.25,1003.0,2,1.0
210,0.0,0.25,1002.75,0,1.0
211,0.0,0.25,1002.5,1,1.0
212,12.5,0.25,1014.75,2,1.0
213,0.0,0.0,1014.75,2,1.0
214,0.0,0.25,1014.5,0,1.0
215,0.0,0.0,1014.5,0,1.0
216,0.0,0.25,1014.25,2,1.0
217,-12.5,0.25,1001.5,1,1.0
218,0.0,0.25,1001.25,2,1.0
219,0.0,0.25,1001.0,1,1.0
220,0.0,0.25,1000.75,2,1.0
221,0.0,0.25,1000.5,0,1.0
222,0.0,0.25,1000.25,1,1.0
223,0.0,0.0,1000.25,1,1.0
224,0.0,0.0,1000.25,1,1.0
225,0.0,0.0,1000.25,1,1.0
226,0.0,0.25,1000.0,2,1.0
227,12.5,0.25,1012.25,0,1.0
228,0.0,0.25,1012.0,2,1.0
229,0.0,0.0,1012.0,2,1.0
230,0.0,0.25,1011.75,1,1.0
231,0.0,0.0,1011.75,1,1.0
232,0.0,0.0,1011.75,1,1.0
233,0.0,0.25,1011.5,0,1.0
234,0.0,0.25,1011.25,2,1.0
235,0.0,0.25,1011.0,1,1.0
236,0.0,0.0,1011.0,1,1.0
237,0.0,0.25,1010.75,2,1.0
238,25.0,0.25,1035.5,1,1.0
239,0.0,0.25,1035.25,0,1.0
240,0.0,0.25,1035.0,2,1.0
241,0.0,0.0,1035.0,2,1.0
242,0.0,0.0,1035.0,2,1.0
243,0.0,0.0,1035.0,2,1.0
244,0.0,0.0,1035.0,2,1.0
245,12.5,0.25,1047.25,1,1.0
246,0.0,0.0,1047.25,1,1.0
247,0.0,0.25,1047.0,0,1.0
248,0.0,0.25,1046.75,1,1.0
249,12.5,0.25,1059.0,0,1.0
250,0.0,0.25,1058.75,1,1.0
251,0.0,0.25,1058.5,0,1.0
252,0.0,0.25,1058.25,2,1.0
253,-12.5,0.25,1045.5,1,1.0
254,0.0,0.25,1045.25,0,1.0
255,0.0,0.25,1045.0,2,1.0
256,-12.5,0.25,1032.25,0,1.0
257,0.0,0.0,1032.25,0,1.0
