,profit,fees,balance,position,streak
470595,0.0,0.0,1000.0,0.0,1.0
470596,0.0,0.0,1000.0,0,1.0
470597,0.0,0.0,1000.0,0,1.0
470598,0.0,0.0,1000.0,0,1.0
470599,0.0,0.0,1000.0,0,1.0
470600,0.0,0.0,1000.0,0,1.0
470601,0.0,0.0,1000.0,0,1.0
470602,0.0,0.0,1000.0,0,1.0
470603,0.0,0.0,1000.0,0,1.0
470604,0.0,0.0,1000.0,0,1.0
470605,0.0,0.0,1000.0,0,1.0
470606,0.0,0.0,1000.0,0,1.0
470607,0.0,0.0,1000.0,0,1.0
470608,0.0,0.0,1000.0,0,1.0
470609,0.0,0.0,1000.0,0,1.0
470610,0.0,0.0,1000.0,0,1.0
470611,0.0,0.0,1000.0,0,1.0
470612,0.0,0.0,1000.0,0,1.0
470613,0.0,0.0,1000.0,0,1.0
470614,0.0,0.25,999.75,2,1.0
470615,12.5,0.25,1012.0,0,1.0
470616,0.0,0.0,1012.0,0,1.0
470617,0.0,0.0,1012.0,0,1.0
470618,0.0,0.0,1012.0,0,1.0
470619,0.0,0.0,1012.0,0,1.0
470620,0.0,0.0,1012.0,0,1.0
470621,0.0,0.0,1012.0,0,1.0
470622,0.0,0.25,1011.75,2,1.0
470623,12.5,0.25,1024.0,0,1.0
470624,0.0,0.0,1024.0,0,1.0
470625,0.0,0.0,1024.0,0,1.0
470626,0.0,0.0,1024.0,0,1.0
470627,0.0,0.0,1024.0,0,1.0
470628,0.0,0.0,1024.0,0,1.0
470629,0.0,0.25,1023.75,1,1.0
470630,12.5,0.25,1036.0,0,1.0
470631,0.0,0.0,1036.0,0,1.0
470632,0.0,0.0,1036.0,0,1.0
470633,0.0,0.0,1036.0,0,1.0
470634,0.0,0.0,1036.0,0,1.0
470635,0.0,0.0,1036.0,0,1.0
470636,0.0,0.0,1036.0,0,1.0
470637,0.0,0.0,1036.0,0,1.0
470638,0.0,0.0,1036.0,0,1.0
470639,0.0,0.0,1036.0,0,1.0
470640,0.0,0.0,1036.0,0,1.0
470641,0.0,0.0,1036.0,0,1.0
470642,0.0,0.0,1036.0,0,1.0
470643,0.0,0.25,1035.75,1,1.0
470644,0.0,0.25,1035.5,0,1.0
470645,0.0,0.0,1035.5,0,1.0
470646,0.0,0.0,1035.5,0,1.0
470647,0.0,0.0,1035.5,0,1.0
470648,0.0,0.0,1035.5,0,1.0
470649,0.0,0.0,1035.5,0,1.0
470650,0.0,0.0,1035.5,0,1.0
470651,0.0,0.0,1035.5,0,1.0
470652,0.0,0.0,1035.5,0,1.0
470653,0.0,0.0,1035.5,0,1.0
470654,0.0,0.0,1035.5,0,1.0
470655,0.0,0.0,1035.5,0,1.0
470656,0.0,0.0,1035.5,0,1.0
470657,0.0,0.0,1035.5,0,1.0
470658,0.0,0.0,1035.5,0,1.0
470659,0.0,0.0,1035.5,0,1.0
470660,0.0,0.0,1035.5,0,1.0
470661,0.0,0.0,1035.5,0,1.0
470662,0.0,0.0,1035.5,0,1.0
470663,0.0,0.0,1035.5,0,1.0
470664,0.0,0.0,1035.5,0,1.0
470665,0.0,0.0,1035.5,0,1.0
470666,0.0,0.25,1035.25,1,1.0
470667,25.0,0.25,1060.0,0,1.0
470668,0.0,0.0,1060.0,0,1.0
470669,0.0,0.0,1060.0,0,1.0
470670,0.0,0.0,1060.0,0,1.0
470671,0.0,0.0,1060.0,0,1.0
470672,0.0,0.0,1060.0,0,1.0
470673,0.0,0.0,1060.0,0,1.0
470674,0.0,0.0,1060.0,0,1.0
470675,0.0,0.0,1060.0,0,1.0
470676,0.0,0.0,1060.0,0,1.0
470677,0.0,0.0,1060.0,0,1.0
470678,0.0,0.0,1060.0,0,1.0
470679,0.0,0.0,1060.0,0,1.0
470680,0.0,0.0,1060.0,0,1.0
470681,0.0,0.0,1060.0,0,1.0
470682,0.0,0.25,1059.75,2,1.0
470683,-25.0,0.25,1034.5,0,1.0
470684,0.0,0.0,1034.5,0,1.0
470685,0.0,0.0,1034.5,0,1.0
470686,0.0,0.0,1034.5,0,1.0
470687,0.0,0.0,1034.5,0,1.0
470688,0.0,0.0,1034.5,0,1.0
470689,0.0,0.0,1034.5,0,1.0
470690,0.0,0.0,1034.5,0,1.0
470691,0.0,0.0,1034.5,0,1.0
470692,0.0,0.0,1034.5,0,1.0
470693,0.0,0.0,1034.5,0,1.0
470694,0.0,0.0,1034.5,0,1.0
470695,0.0,0.0,1034.5,0,1.0
470696,0.0,0.0,1034.5,0,1.0
470697,0.0,0.0,1034.5,0,1.0
470698,0.0,0.0,1034.5,0,1.0
470699,0.0,0.0,1034.5,0,1.0
470700,0.0,0.25,1034.25,1,1.0
470701,25.0,0.25,1059.0,0,1.0
470702,0.0,0.0,1059.0,0,1.0
470703,0.0,0.0,1059.0,0,1.0
470704,0.0,0.0,1059.0,0,1.0
470705,0.0,0.0,1059.0,0,1.0
470706,0.0,0.0,1059.0,0,1.0
470707,0.0,0.0,1059.0,0,1.0
470708,0.0,0.0,1059.0,0,1.0
470709,0.0,0.0,1059.0,0,1.0
470710,0.0,0.0,1059.0,0,1.0
470711,0.0,0.0,1059.0,0,1.0
470712,0.0,0.0,1059.0,0,1.0
470713,0.0,0.0,1059.0,0,1.0
470714,0.0,0.0,1059.0,0,1.0
470715,0.0,0.0,1059.0,0,1.0
470716,0.0,0.0,1059.0,0,1.0
470717,0.0,0.0,1059.0,0,1.0
470718,0.0,0.0,1059.0,0,1.0
470719,0.0,0.0,1059.0,0,1.0
470720,0.0,0.0,1059.0,0,1.0
470721,0.0,0.0,1059.0,0,1.0
470722,0.0,0.0,1059.0,0,1.0
470723,0.0,0.0,1059.0,0,1.0
470724,0.0,0.0,1059.0,0,1.0
470725,0.0,0.0,1059.0,0,1.0
470726,0.0,0.0,1059.0,0,1.0
470727,0.0,0.0,1059.0,0,1.0
470728,0.0,0.0,1059.0,0,1.0
470729,0.0,0.0,1059.0,0,1.0
470730,0.0,0.0,1059.0,0,1.0
470731,0.0,0.0,1059.0,0,1.0
470732,0.0,0.0,1059.0,0,1.0
470733,0.0,0.0,1059.0,0,1.0
470734,0.0,0.0,1059.0,0,1.0
470735,0.0,0.0,1059.0,0,1.0
470736,0.0,0.0,1059.0,0,1.0
470737,0.0,0.25,1058.75,1,1.0
470738,-12.5,0.25,1046.0,0,1.0
470739,0.0,0.0,1046.0,0,1.0
470740,0.0,0.0,1046.0,0,1.0
470741,0.0,0.0,1046.0,0,1.0
470742,0.0,0.0,1046.0,0,1.0
470743,0.0,0.0,1046.0,0,1.0
470744,0.0,0.0,1046.0,0,1.0
470745,0.0,0.0,1046.0,0,1.0
470746,0.0,0.0,1046.0,0,1.0
470747,0.0,0.0,1046.0,0,1.0
470748,0.0,0.0,1046.0,0,1.0
470749,0.0,0.0,1046.0,0,1.0
470750,0.0,0.0,1046.0,0,1.0
470751,0.0,0.25,1045.75,2,1.0
470752,0.0,0.25,1045.5,0,1.0
470753,0.0,0.0,1045.5,0,1.0
470754,0.0,0.0,1045.5,0,1.0
470755,0.0,0.0,1045.5,0,1.0
470756,0.0,0.0,1045.5,0,1.0
470757,0.0,0.0,1045.5,0,1.0
470758,0.0,0.0,1045.5,0,1.0
470759,0.0,0.0,1045.5,0,1.0
470760,0.0,0.0,1045.5,0,1.0
470761,0.0,0.0,1045.5,0,1.0
470762,0.0,0.0,1045.5,0,1.0
470763,0.0,0.0,1045.5,0,1.0
470764,0.0,0.0,1045.5,0,1.0
470765,0.0,0.0,1045.5,0,1.0
470766,0.0,0.25,1045.25,1,1.0
470767,0.0,0.25,1045.0,0,1.0
470768,0.0,0.0,1045.0,0,1.0
470769,0.0,0.0,1045.0,0,1.0
470770,0.0,0.25,1044.75,1,1.0
470771,-12.5,0.25,1032.0,2,1.0
470772,0.0,0.25,1031.75,0,1.0
470773,0.0,0.0,1031.75,0,1.0
470774,0.0,0.0,1031.75,0,1.0
470775,0.0,0.0,1031.75,0,1.0
470776,0.0,0.0,1031.75,0,1.0
470777,0.0,0.0,1031.75,0,1.0
470778,0.0,0.0,1031.75,0,1.0
470779,0.0,0.0,1031.75,0,1.0
470780,0.0,0.0,1031.75,0,1.0
470781,0.0,0.0,1031.75,0,1.0
470782,0.0,0.0,1031.75,0,1.0
470783,0.0,0.0,1031.75,0,1.0
470784,0.0,0.0,1031.75,0,1.0
470785,0.0,0.0,1031.75,0,1.0
470786,0.0,0.0,1031.75,0,1.0
470787,0.0,0.0,1031.75,0,1.0
470788,0.0,0.0,1031.75,0,1.0
470789,0.0,0.0,1031.75,0,1.0
470790,0.0,0.0,1031.75,0,1.0
470791,0.0,0.0,1031.75,0,1.0
470792,0.0,0.0,1031.75,0,1.0
470793,0.0,0.0,1031.75,0,1.0
470794,0.0,0.0,1031.75,0,1.0
470795,0.0,0.0,1031.75,0,1.0
470796,0.0,0.0,1031.75,0,1.0
470797,0.0,0.0,1031.75,0,1.0
470798,0.0,0.0,1031.75,0,1.0
470799,0.0,0.0,1031.75,0,1.0
470800,0.0,0.0,1031.75,0,1.0
470801,0.0,0.0,1031.75,0,1.0
470802,0.0,0.0,1031.75,0,1.0
470803,0.0,0.25,1031.5,1,1.0
470804,0.0,0.25,1031.25,0,1.0
470805,0.0,0.0,1031.25,0,1.0
470806,0.0,0.0,1031.25,0,1.0
470807,0.0,0.0,1031.25,0,1.0
470808,0.0,0.0,1031.25,0,1.0
470809,0.0,0.0,1031.25,0,1.0
470810,0.0,0.0,1031.25,0,1.0
470811,0.0,0.0,1031.25,0,1.0
470812,0.0,0.0,1031.25,0,1.0
470813,0.0,0.0,1031.25,0,1.0
470814,0.0,0.0,1031.25,0,1.0
470815,0.0,0.25,1031.0,1,1.0
470816,12.5,0.25,1043.25,0,1.0
470817,0.0,0.0,1043.25,0,1.0
470818,0.0,0.0,1043.25,0,1.0
470819,0.0,0.0,1043.25,0,1.0
470820,0.0,0.0,1043.25,0,1.0
470821,0.0,0.0,1043.25,0,1.0
470822,0.0,0.0,1043.25,0,1.0
