progress,open,high,low,close,volume
0.0757002271006813,0.0,0.0,0.0,0.0,273
0.1514004542013626,0.25,0.0,0.5,0.0,5
0.22710068130204392,0.25,0.0,0.25,-0.25,77
0.3028009084027252,0.25,0.0,0.25,0.0,58
0.3785011355034065,0.0,-0.25,0.0,-0.5,14
0.45420136260408783,-0.25,-0.25,0.0,-0.5,86
0.5299015897047692,-0.25,-0.5,0.0,-0.5,7
0.6056018168054504,-0.5,-0.75,-0.25,-0.75,37
0.6813020439061317,-0.5,-0.75,-0.25,-0.75,7
0.757002271006813,-0.5,-0.75,-0.5,-1.0,21
0.8327024981074944,-0.75,-1.0,-0.5,-1.0,1
0.9084027252081757,-0.5,-0.75,-0.25,-0.75,46
0.9841029523088569,-0.75,-1.0,-0.5,-1.0,2
1.0598031794095384,-0.75,-0.75,-0.5,-0.75,14
1.1355034065102196,-0.75,-0.75,-0.5,-1.0,200
1.2112036336109009,-0.5,-0.25,-0.25,-0.25,133
1.2869038607115821,0.0,0.0,0.0,-0.25,13
1.3626040878122634,0.0,0.0,0.25,0.0,26
1.4383043149129449,0.25,0.0,0.0,-0.5,86
1.514004542013626,-0.25,-0.25,0.0,-0.25,4
1.5897047691143074,-0.25,-0.25,-0.25,-0.5,70
1.6654049962149888,-0.25,-0.5,-0.25,-0.5,11
1.74110522331567,-0.5,-0.75,-0.25,-0.75,3
1.8168054504163513,-0.25,-0.5,0.0,-0.5,57
1.8925056775170326,0.0,-0.25,0.0,-0.5,91
1.9682059046177138,-0.25,-0.5,0.0,-0.5,1
2.043906131718395,-0.25,-0.25,0.0,-0.25,26
2.1196063588190768,0.0,-0.25,0.25,-0.25,4
2.195306585919758,-0.25,-0.5,0.0,-0.5,10
2.2710068130204393,-0.25,-0.5,0.0,-0.5,12
2.3467070401211205,-0.25,-0.25,0.0,-0.25,11
2.4224072672218018,0.0,0.0,0.25,0.0,56
2.498107494322483,0.25,0.0,0.5,0.0,1
2.5738077214231643,-0.25,-0.5,0.0,-0.5,1
2.6495079485238455,-0.25,-0.5,0.0,-0.5,37
2.7252081756245268,-0.25,-0.25,-0.25,-0.25,301
2.8009084027252085,0.0,-0.25,0.0,-0.5,73
2.8766086298258897,-0.25,-0.5,-0.25,-0.75,32
2.952308856926571,-0.25,-0.5,0.0,-0.5,13
3.028009084027252,-0.25,-0.5,-0.25,-0.5,129
3.1037093111279335,-0.5,-0.75,-0.25,-0.75,72
3.1794095382286147,-0.75,-0.75,-0.5,-0.75,15
3.255109765329296,-0.5,-0.75,-0.5,-0.75,25
