progress,open,high,low,close,volume
0.0757002271006813,0.0,0.0,0.0,0.0,6006
0.1514004542013626,5.0,-0.5,4.75,-0.5,1254
0.22710068130204392,4.75,-1.75,4.25,-0.25,625
0.3028009084027252,5.0,-1.0,4.75,0.0,712
0.3785011355034065,5.25,-1.75,4.0,-0.75,330
0.45420136260408783,4.5,-1.75,4.5,0.0,368
0.5299015897047692,5.25,-1.75,4.25,-0.5,244
0.6056018168054504,4.75,-2.25,4.0,-1.0,302
0.6813020439061317,4.25,-2.25,4.0,-1.0,197
0.757002271006813,4.0,-2.5,4.0,-1.0,156
0.8327024981074944,4.25,-2.75,3.75,-1.0,110
0.9084027252081757,4.25,-2.5,4.0,-1.25,271
0.9841029523088569,4.25,-2.75,4.0,-1.0,68
1.0598031794095384,4.25,-2.25,4.0,-1.0,258
1.1355034065102196,4.5,-2.5,4.25,-1.0,90
1.2112036336109009,4.5,-2.25,4.0,-1.0,169
1.2869038607115821,4.5,-2.25,4.5,-0.5,95
1.3626040878122634,4.5,-2.25,4.5,-0.5,106
1.4383043149129449,4.75,-1.75,4.5,0.0,208
1.514004542013626,5.25,-1.25,5.0,0.25,550
1.5897047691143074,5.5,-1.25,5.25,0.5,341
1.6654049962149888,5.75,-0.75,5.75,1.0,184
1.74110522331567,6.25,-0.75,5.75,1.0,94
1.8168054504163513,6.25,-0.75,6.0,1.0,165
1.8925056775170326,6.25,-0.5,6.0,0.75,132
1.9682059046177138,6.25,-0.75,6.0,1.0,153
2.043906131718395,6.25,-0.75,6.0,0.75,112
2.1196063588190768,6.25,-0.75,6.0,1.0,40
2.195306585919758,6.25,-0.75,6.0,1.0,126
2.2710068130204393,6.0,-0.75,6.0,1.0,39
2.3467070401211205,6.25,-0.5,5.75,1.25,570
2.4224072672218018,6.5,-0.25,5.75,0.75,711
2.498107494322483,5.75,-1.25,5.0,0.25,327
2.5738077214231643,5.25,-1.5,4.75,-0.5,135
2.6495079485238455,5.0,-2.0,4.0,-1.0,329
2.7252081756245268,4.0,-2.75,3.75,-1.5,329
2.8009084027252085,4.0,-3.0,2.5,-1.75,769
2.8766086298258897,3.5,-3.5,2.5,-2.75,192
2.952308856926571,2.5,-3.25,2.5,-2.25,263
3.028009084027252,3.0,-3.75,3.0,-2.25,37
3.1037093111279335,3.25,-3.75,2.5,-2.75,125
3.1794095382286147,2.5,-4.0,2.5,-2.25,63
3.255109765329296,3.0,-4.0,2.75,-2.5,22
3.3308099924299777,3.0,-4.0,2.75,-2.25,93
3.406510219530659,3.0,-4.0,2.75,-2.25,74
3.48221044663134,2.75,-4.0,2.75,-2.25,62
3.5579106737320214,3.0,-4.0,2.5,-2.75,45
3.6336109008327027,2.5,-4.25,2.5,-2.75,59
3.709311127933384,2.5,-4.25,2.5,-2.5,50
3.785011355034065,3.0,-4.0,2.25,-3.0,262
3.8607115821347464,2.25,-4.5,2.25,-3.0,125
3.9364118092354277,2.5,-4.5,2.0,-3.0,66
4.012112036336109,2.25,-4.75,2.0,-3.25,114
4.08781226343679,2.0,-4.75,2.0,-3.0,48
4.163512490537472,2.25,-4.75,2.0,-3.25,10
4.2392127176381535,2.25,-4.75,1.75,-3.5,168
4.314912944738834,2.0,-5.0,1.75,-3.5,15
4.390613171839516,1.75,-4.75,1.75,-3.5,222
4.466313398940197,2.0,-5.0,1.5,-3.75,65
4.5420136260408785,1.5,-5.25,1.25,-3.5,213
4.617713853141559,1.5,-4.75,1.25,-3.0,227
4.693414080242241,2.5,-4.25,2.5,-2.5,145
4.769114307342922,2.5,-4.0,2.5,-2.25,139
4.8448145344436035,2.75,-4.25,2.5,-2.5,64
4.920514761544285,2.75,-4.25,2.25,-3.0,55
4.996214988644966,2.25,-4.75,2.0,-3.25,175
5.071915215745648,2.25,-4.75,1.5,-3.25,136
5.1476154428463285,2.25,-4.75,2.0,-3.0,85
5.22331566994701,2.25,-4.0,2.25,-2.25,66
5.299015897047691,2.75,-4.0,2.75,-2.5,40
5.374716124148373,2.75,-4.25,2.0,-3.25,162
5.4504163512490535,2.0,-4.0,2.0,-2.75,173
5.526116578349735,2.75,-4.0,2.75,-2.25,44
5.601816805450417,2.75,-4.0,2.75,-2.25,48
5.677517032551098,3.25,-3.75,3.0,-2.0,25
5.753217259651779,3.0,-3.75,3.0,-2.25,50
5.82891748675246,3.25,-3.75,3.0,-2.25,74
5.904617713853142,3.0,-4.0,1.75,-3.25,253
5.980317940953823,2.25,-4.75,2.0,-3.25,18
6.056018168054504,2.25,-4.5,2.0,-2.75,22
6.131718395155186,2.5,-4.25,2.25,-2.5,70
6.207418622255867,2.75,-4.25,2.5,-2.75,27
6.283118849356549,2.75,-4.25,2.0,-3.25,118
6.358819076457229,2.0,-4.75,2.0,-3.0,73
6.434519303557911,2.25,-4.75,2.0,-3.0,59
6.510219530658592,2.25,-4.25,2.25,-2.75,53
6.585919757759274,2.25,-4.5,2.25,-2.75,76
6.661619984859955,2.5,-4.5,2.0,-3.25,136
6.737320211960636,2.0,-4.75,1.75,-3.0,50
6.813020439061318,2.25,-4.75,2.25,-3.0,3
6.888720666161999,2.25,-4.5,1.75,-3.5,103
6.96442089326268,2.0,-5.0,1.5,-3.5,119
7.040121120363361,1.5,-5.0,1.5,-3.25,70
7.115821347464043,1.75,-5.0,1.75,-3.5,23
7.191521574564724,1.75,-5.0,1.75,-3.5,24
7.267221801665405,1.75,-5.0,1.5,-3.25,46
7.342922028766087,2.0,-4.75,2.0,-3.0,72
7.418622255866768,2.25,-4.75,2.0,-3.25,29
7.4943224829674495,2.25,-4.75,2.25,-3.0,5
7.57002271006813,2.0,-4.5,2.0,-2.75,37
7.645722937168812,2.5,-4.0,2.5,-2.25,46
7.721423164269493,3.0,-3.75,2.5,-2.25,199
7.7971233913701745,3.0,-4.0,2.75,-2.25,71
7.872823618470855,3.0,-3.5,3.0,-2.0,121
7.948523845571537,3.25,-3.5,3.25,-1.75,43
8.024224072672219,3.25,-3.5,3.0,-2.25,111
8.0999242997729,3.0,-2.75,2.5,-1.5,520
8.17562452687358,3.75,-2.75,3.25,-2.0,284
8.251324753974263,3.25,-3.5,3.0,-2.0,93
8.327024981074944,3.25,-3.75,3.0,-2.0,79
8.402725208175625,3.0,-3.5,3.0,-2.0,94
8.478425435276307,3.5,-3.5,3.0,-2.0,225
8.554125662376988,3.25,-3.75,3.0,-2.25,44
8.629825889477669,3.25,-3.75,2.75,-2.25,205
8.70552611657835,3.0,-3.25,2.75,-1.75,202
8.781226343679032,3.5,-3.0,3.25,-1.5,478
8.856926570779713,3.75,-2.75,3.5,-1.0,450
8.932626797880394,4.25,-2.25,3.75,-0.75,372
9.008327024981075,4.5,-1.0,4.25,0.0,1184
9.084027252081757,5.25,-1.5,5.0,0.25,470
9.159727479182438,5.5,-1.5,3.5,-1.0,898
9.235427706283119,4.25,-2.25,3.5,-1.5,397
9.311127933383801,3.75,-2.5,3.75,-1.0,338
9.386828160484482,4.25,-2.25,4.0,-0.5,244
9.462528387585163,4.5,-2.5,3.0,-2.25,399
9.538228614685844,3.25,-3.25,3.0,-2.0,378
9.613928841786526,3.25,-3.5,3.0,-2.25,267
9.689629068887207,3.0,-3.75,2.0,-3.25,538
9.765329295987888,2.0,-4.25,1.5,-3.5,553
9.84102952308857,1.75,-4.25,1.75,-2.75,414
9.916729750189251,2.5,-4.25,2.0,-2.75,308
9.992429977289932,2.25,-4.5,1.5,-3.5,590
10.068130204390613,1.75,-5.0,0.75,-3.25,718
10.143830431491295,1.75,-5.25,1.0,-4.0,320
10.219530658591976,1.25,-5.25,1.0,-3.75,370
10.295230885692657,1.75,-5.0,1.5,-3.5,337
10.37093111279334,1.75,-5.0,1.25,-4.0,133
10.44663133989402,1.5,-5.5,1.0,-3.75,274
10.522331566994701,1.75,-5.0,1.25,-3.25,259
10.598031794095382,1.75,-4.5,1.75,-2.75,201
10.673732021196065,2.5,-4.25,2.25,-2.5,198
10.749432248296745,2.75,-4.0,2.25,-2.75,235
10.825132475397426,2.75,-4.25,2.5,-2.75,173
10.900832702498107,2.5,-4.25,2.5,-2.5,162
10.97653292959879,2.75,-4.25,2.5,-2.5,89
11.05223315669947,2.75,-3.75,2.75,-2.25,213
11.127933383800151,3.25,-3.75,3.0,-2.25,251
11.203633610900834,3.0,-3.25,2.75,-1.75,279
11.279333838001515,3.5,-3.5,3.25,-1.75,236
11.355034065102195,3.5,-3.5,3.25,-1.75,89
11.430734292202876,3.25,-3.0,3.25,-1.5,306
11.506434519303559,3.75,-2.75,3.5,-1.25,278
11.58213474640424,4.25,-2.75,3.75,-1.5,185
11.65783497350492,4.0,-3.0,3.5,-1.75,159
11.733535200605603,3.25,-3.0,3.25,-1.25,172
11.809235427706284,4.0,-2.5,4.0,-1.0,330
11.884935654806965,4.25,-2.75,4.0,-1.25,277
11.960635881907645,4.0,-3.0,3.5,-1.75,152
12.036336109008328,3.5,-3.5,3.25,-2.0,137
12.112036336109009,3.0,-3.5,3.0,-1.75,70
12.18773656320969,3.5,-3.0,3.5,-1.25,156
12.263436790310372,4.0,-2.5,3.75,-1.0,150
12.339137017411053,4.25,-2.5,4.25,-1.0,214
12.414837244511734,4.5,-2.5,4.25,-0.75,131
12.490537471612415,4.75,-2.25,4.25,-1.0,109
12.566237698713097,4.5,-2.5,4.0,-1.25,103
12.641937925813778,4.0,-2.75,4.0,-1.25,181
12.717638152914459,4.25,-2.25,4.25,-0.75,232
12.793338380015141,4.5,-2.25,4.5,-0.5,49
12.869038607115822,4.75,-2.0,4.5,-0.5,91
12.944738834216503,4.75,-2.0,4.5,-0.5,246
13.020439061317184,4.75,-1.75,4.5,0.0,314
