progress,open,high,low,close,volume
0.0757002271006813,0.0,0.0,0.0,0.0,3384
0.1514004542013626,1.0,0.25,0.75,0.0,855
0.22710068130204392,1.0,0.0,0.75,0.0,428
0.3028009084027252,1.0,0.0,1.0,0.0,513
0.3785011355034065,1.25,0.0,1.0,0.25,921
0.45420136260408783,1.5,1.0,1.25,0.75,2482
0.5299015897047692,1.75,0.75,1.75,0.75,221
0.6056018168054504,1.75,0.5,1.5,0.5,129
0.6813020439061317,1.5,0.75,1.5,0.75,132
0.757002271006813,1.75,0.5,1.5,0.75,17
0.8327024981074944,1.75,0.5,1.5,0.5,118
0.9084027252081757,1.5,0.25,1.5,0.5,37
0.9841029523088569,1.5,0.5,1.25,0.5,254
1.0598031794095384,1.5,0.75,1.5,1.0,296
1.1355034065102196,2.0,0.75,1.75,0.75,65
1.2112036336109009,1.75,0.75,1.75,1.0,148
1.2869038607115821,2.0,0.75,1.75,0.75,11
1.3626040878122634,1.75,0.75,1.75,1.0,225
1.4383043149129449,2.25,1.0,2.0,1.25,475
1.514004542013626,2.0,1.0,2.0,1.0,276
1.5897047691143074,2.0,0.75,1.75,1.0,44
1.6654049962149888,2.0,0.75,1.75,1.0,58
1.74110522331567,1.75,0.75,1.75,1.0,81
1.8168054504163513,1.75,0.75,1.75,0.75,16
1.8925056775170326,2.0,0.75,1.75,1.0,99
1.9682059046177138,2.0,0.75,1.5,0.75,168
2.043906131718395,1.75,0.5,1.5,0.75,40
2.1196063588190768,1.75,1.5,1.75,1.5,811
2.195306585919758,2.25,1.25,2.25,1.25,225
2.2710068130204393,2.5,1.5,2.25,1.25,291
2.3467070401211205,2.5,1.5,2.25,1.5,332
2.4224072672218018,2.25,1.0,2.0,1.25,72
2.498107494322483,2.25,1.25,2.25,1.5,187
2.5738077214231643,2.75,1.5,2.5,1.5,460
2.6495079485238455,2.5,1.75,2.5,1.75,764
2.7252081756245268,2.5,1.5,2.5,1.5,143
2.8009084027252085,2.75,1.75,2.75,1.75,101
2.8766086298258897,2.75,1.75,2.75,1.75,59
2.952308856926571,2.75,1.75,2.75,1.75,83
3.028009084027252,2.5,1.5,2.5,1.5,45
3.1037093111279335,2.5,1.5,2.5,1.5,94
3.1794095382286147,2.5,1.25,2.5,1.5,55
3.255109765329296,2.5,1.25,2.25,1.5,52
3.3308099924299777,2.25,1.25,2.25,1.5,128
3.406510219530659,2.25,1.25,2.25,1.25,24
3.48221044663134,2.5,1.5,2.25,1.75,120
3.5579106737320214,2.5,1.25,2.5,1.5,117
3.6336109008327027,2.5,1.5,2.5,1.75,21
3.709311127933384,2.5,1.75,2.5,1.75,298
3.785011355034065,3.0,1.75,2.75,1.75,89
3.8607115821347464,2.75,2.0,2.5,1.5,657
3.9364118092354277,2.5,1.25,2.25,1.25,300
4.012112036336109,2.25,1.25,2.25,1.25,60
4.08781226343679,2.25,1.0,2.25,1.25,204
4.163512490537472,2.25,1.0,2.0,1.25,83
4.2392127176381535,2.0,0.75,1.75,1.0,118
4.314912944738834,2.0,0.75,2.0,1.0,1
4.390613171839516,2.0,0.75,1.75,0.75,58
4.466313398940197,2.0,0.75,1.75,0.75,41
4.5420136260408785,1.75,0.75,1.75,1.0,68
4.617713853141559,2.0,0.75,2.0,1.0,109
4.693414080242241,2.0,0.75,2.0,1.0,42
4.769114307342922,2.25,1.0,2.0,1.0,2
4.8448145344436035,2.0,0.75,1.75,0.75,29
4.920514761544285,1.75,1.0,1.75,1.25,25
4.996214988644966,2.0,0.75,2.0,1.0,2
5.071915215745648,2.0,0.75,2.0,1.0,8
5.1476154428463285,2.0,0.75,2.0,1.0,1
5.22331566994701,2.0,0.75,2.0,1.0,11
5.299015897047691,2.0,1.75,2.0,2.0,556
5.374716124148373,3.0,1.75,2.5,1.5,330
5.4504163512490535,2.5,1.5,2.5,1.5,71
5.526116578349735,2.5,1.75,2.5,1.75,47
5.601816805450417,2.75,1.5,2.5,1.75,29
5.677517032551098,2.75,1.75,2.75,2.0,35
5.753217259651779,2.75,1.75,2.75,1.75,7
5.82891748675246,2.75,1.75,2.75,1.75,38
5.904617713853142,2.75,1.75,2.75,1.75,24
5.980317940953823,3.0,1.75,2.75,1.75,14
6.056018168054504,2.75,2.0,2.75,2.0,224
6.131718395155186,3.25,2.25,3.0,2.5,380
6.207418622255867,3.5,2.5,3.5,2.75,955
6.283118849356549,3.5,2.5,3.25,2.5,196
6.358819076457229,3.75,2.5,3.25,2.25,87
6.434519303557911,3.25,2.25,3.25,2.25,7
6.510219530658592,3.25,2.0,3.0,2.0,84
6.585919757759274,3.0,1.75,3.0,2.0,9
6.661619984859955,3.25,2.0,3.0,2.0,13
6.737320211960636,3.0,1.75,3.0,2.0,11
6.813020439061318,3.0,2.0,3.0,2.0,10
6.888720666161999,3.25,2.0,3.0,2.0,64
6.96442089326268,3.0,1.75,2.75,1.75,24
7.040121120363361,3.0,2.5,3.0,2.75,384
7.115821347464043,4.0,2.75,3.5,2.5,213
7.191521574564724,3.5,2.5,3.5,2.75,62
7.267221801665405,3.5,2.5,3.5,2.75,46
7.342922028766087,3.75,2.5,3.5,2.5,97
7.418622255866768,3.75,2.5,3.75,2.75,176
7.4943224829674495,3.75,2.5,3.25,2.75,515
7.57002271006813,3.75,2.5,3.5,2.5,60
